f, RPR, RBV, F_last, Recl_last
466.653,0.72367,1.1047,0.205547,75726.7
466.647,0.72392,1.10702,0.205439,75557.6
466.642,0.723935,1.10793,0.205502,75379.6
466.639,0.723758,1.10735,0.205697,75372.8
466.638,0.723611,1.10655,0.205805,75404.5
466.636,0.723525,1.10575,0.205892,75469.2
466.635,0.723566,1.10568,0.205864,75536.7
466.633,0.72369,1.10603,0.205799,75584.1
466.63,0.723872,1.10686,0.205695,75637.8
466.626,0.724019,1.10763,0.20566,75689.3
466.621,0.724036,1.10808,0.205766,75718
466.618,0.723815,1.10735,0.206045,75719.9
466.617,0.723624,1.10689,0.206259,75687.4
466.616,0.723452,1.106,0.206409,75696.6
466.615,0.723304,1.10535,0.206556,75688.2
466.613,0.72318,1.10475,0.206701,75678.8
466.609,0.723066,1.10415,0.206867,75679.7
466.605,0.723039,1.10382,0.207019,75701.8
466.603,0.723159,1.10414,0.206935,75746.6
466.601,0.723396,1.10526,0.206731,75844.8
466.6,0.723588,1.10628,0.206549,75886.3
466.6,0.723594,1.10649,0.206552,75889.2
466.598,0.723587,1.10677,0.206585,75877.4
466.596,0.723554,1.10715,0.206658,75841.8
466.593,0.72349,1.10763,0.206785,75776.1
466.59,0.723447,1.10778,0.206852,75735.8
466.586,0.723496,1.10823,0.206891,75777.7
466.583,0.723535,1.10767,0.206807,75883.4
466.582,0.723594,1.10786,0.206778,75972.7
466.58,0.723654,1.10785,0.206699,76102.1
466.577,0.723689,1.10743,0.206563,76241.6
466.576,0.723676,1.10717,0.206498,76248.9
466.574,0.72367,1.10709,0.206436,76145.3
466.573,0.723659,1.10728,0.206415,75998.9
466.571,0.72364,1.10747,0.206428,75866.7
466.568,0.723599,1.10782,0.206494,75789
466.565,0.723582,1.1082,0.206576,75852
466.564,0.723589,1.10847,0.206614,75980.9
466.563,0.723615,1.10865,0.206626,76109.4
466.562,0.723637,1.10885,0.206618,76165.4
466.562,0.723661,1.10932,0.206612,76174.7
466.56,0.723681,1.10979,0.206604,76156.4
466.558,0.723684,1.11031,0.206603,76096.3
466.554,0.723664,1.11073,0.206606,75991.3
466.551,0.723594,1.11053,0.206629,75884.7
466.55,0.723538,1.10996,0.206668,75883.7
466.549,0.723488,1.10903,0.206684,75904.2
466.548,0.72348,1.10888,0.206704,75937.6
466.547,0.72349,1.10881,0.2067,75969
466.546,0.723502,1.10869,0.20668,76000
466.544,0.723521,1.10853,0.206636,76028.5
466.541,0.723551,1.10837,0.206553,76047.4
466.536,0.723592,1.10827,0.206423,76029.5
466.532,0.723623,1.10829,0.206326,75961.9
466.528,0.723655,1.10846,0.206253,75865.5
466.524,0.723674,1.10877,0.206249,75810.9
466.52,0.723677,1.10899,0.206302,75796.6
466.519,0.723701,1.10945,0.206355,75836.8
466.518,0.723707,1.1094,0.206371,75855.8
